1.700000000000000000e+01,6.211271619953696472e+02,2.105911027603019647e+02
2.100000000000000000e+01,4.357237790632939323e+02,2.729115676114198550e+02
2.500000000000000000e+01,3.663922619164252978e+02,5.167403863414185707e+02
2.700000000000000000e+01,2.277292276226880006e+02,4.092375844732401902e+02
1.700000000000000000e+01,3.258839597631986749e+02,1.778728587134650638e+02
1.500000000000000000e+01,2.269502218120490227e+02,1.638507541219635186e+02
1.300000000000000000e+01,2.324032624865218679e+02,2.386353119433049983e+02
1.500000000000000000e+01,1.809888789843496113e+02,4.053425554200453007e+02
2.500000000000000000e+01,7.356410161592987151e+02,5.112873456669456118e+02
2.400000000000000000e+01,5.728288017357532453e+02,2.487623874816115972e+02
2.100000000000000000e+01,5.276464647186928687e+02,1.669667773645193734e+02
2.300000000000000000e+01,4.848011451335493120e+02,2.892706896348382202e+02
2.600000000000000000e+01,2.799226169354992635e+02,1.599557250687686292e+02
2.400000000000000000e+01,2.931657157163618308e+02,6.156741242925680808e+02
1.900000000000000000e+01,1.716408092566819334e+02,3.983315031242944997e+02
2.400000000000000000e+01,1.373645535885671052e+02,3.399060673263714989e+02
2.300000000000000000e+01,2.456463612673843784e+02,3.562651893497900346e+02
2.300000000000000000e+01,3.032927912546684865e+02,2.892706896348382770e+02
