2.200000000000000000e+01,2.955027331482787076e+02,2.359087916060685188e+02
2.100000000000000000e+01,5.845138888953379137e+02,3.776878491423616993e+02
2.100000000000000000e+01,5.977569876762004242e+02,2.296767451209567525e+02
2.000000000000000000e+01,6.857846442784044712e+02,2.943342274039915196e+02
2.000000000000000000e+01,6.663094990124300239e+02,3.722348084678888540e+02
1.800000000000000000e+01,6.148951155102578241e+02,6.012625167957469330e+02
1.900000000000000000e+01,6.187901445634527136e+02,5.070028137084312334e+02
2.100000000000000000e+01,7.192806549489330337e+01,4.563674360168980115e+02
2.000000000000000000e+01,2.222761869482152406e+02,6.137266097659705792e+02
2.600000000000000000e+01,5.603647087655297128e+02,1.992955185060367853e+02
2.600000000000000000e+01,6.273592084804813567e+02,2.296767451209567525e+02
1.600000000000000000e+01,9.841426305661840956e+01,4.415663256147574884e+02
2.500000000000000000e+01,2.152651346524644396e+02,5.467321100510189353e+02
1.300000000000000000e+01,6.320332433443152240e+02,3.730138142785278887e+02
